subject,sessionIndex,rep,UU.period.t,UU.t.i,UU.i.e,UU.e.five,UU.five.Shift.r,UU.Shift.r.o,UU.o.a,UU.a.n,UU.n.l,UU.l.Return
s053,1,14,0.1952,0.0755,0.0768,0.216,0.409,0.4914,0.1784,0.0549,0.0744,0.3599
s053,1,15,0.1614,0.0879,0.0455,0.7624,0.3794,0.2205,0.1214,0.0705,0.0836,0.2259
s053,1,16,0.1735,0.1032,0.1097,0.2039,0.3588,0.1824,0.0991,0.0797,0.1005,0.2368
s053,1,17,0.1347,0.1251,0.0594,0.2042,0.377,0.1744,0.1322,0.0671,0.1187,0.2816
s053,1,18,0.1511,0.1177,0.0797,0.6448,0.4981,0.6551,0.2314,0.0658,0.0543,0.4044
s053,1,19,0.2035,0.1106,0.0557,0.5902,0.469,0.2464,0.1347,0.0879,0.0912,0.3322
s053,1,20,0.1835,0.1043,0.09,0.2753,0.4472,0.2557,0.1605,0.0595,0.0957,0.281
s053,1,21,0.1651,0.1317,0.0351,0.8419,0.3643,0.3353,0.1505,0.0814,0.0688,0.2563
s053,1,22,0.169,0.1496,0.0137,0.2559,0.3327,0.442,0.165,0.0931,0.0955,0.2679
s053,1,23,0.1832,0.131,0.0283,0.323,0.4532,0.2021,0.0893,0.1109,0.0744,0.2463
s053,1,24,0.1395,0.105,0.0399,0.2414,0.3368,0.4015,0.2159,0.0607,0.0839,0.2434
s053,1,25,0.1305,0.1354,0.0728,0.2567,0.3406,0.1892,0.1473,0.0681,0.082,0.8232
s053,1,26,0.2425,0.1206,0.0468,0.366,0.6861,0.2437,0.1183,0.0767,0.0419,0.573
s053,1,27,0.2025,0.1323,0.0338,0.2527,0.4861,0.1905,0.1249,0.0694,0.081,0.2056
s053,1,28,0.1764,0.1396,0.013,0.2356,0.4137,0.2456,0.1388,0.0644,0.0868,0.2478
s053,1,29,0.1269,0.1372,0.0496,0.2502,0.332,0.2362,0.0825,0.1196,0.0886,0.2634
s053,1,30,0.1737,0.1089,0.0578,0.2614,0.2963,0.1881,0.1267,0.0932,0.0825,0.2341
s053,1,31,0.1224,0.1593,0.0309,0.2534,0.3036,0.2006,0.1309,0.098,0.0783,0.2726
s053,1,32,0.16,0.1113,0.0832,0.2556,0.5152,0.4086,0.0697,0.1382,0.0736,0.2033
s053,1,33,0.1231,0.1174,0.0435,0.2437,0.313,0.1641,0.1366,0.0515,0.096,0.2014
s053,1,34,0.1426,0.1374,0.048,0.2336,0.3177,0.1796,0.1014,0.123,0.0696,0.3963
s053,1,35,0.1853,0.2366,0.128,0.3447,0.5653,0.1446,0.1336,0.0932,0.1108,0.2881
s053,1,36,0.1044,0.1541,0.0417,0.2582,0.3897,0.2615,0.1128,0.0903,0.077,0.2478
s053,1,37,0.1321,0.1472,0.0583,0.2239,0.344,0.2077,0.0993,0.1058,0.2236,0.2768
s053,1,38,0.2079,0.1134,0.0641,0.2545,0.3,0.2042,0.1482,0.0671,0.0899,0.2431
s053,1,39,0.0699,0.1744,0.0283,0.2915,0.3169,0.3454,0.0787,0.1043,0.1031,0.2858
s053,1,40,0.1682,0.1317,0.062,0.2761,0.2878,0.2933,0.1375,0.0703,0.0847,0.4538
s053,1,41,0.1439,0.111,0.0483,0.2368,0.4369,0.2274,0.0941,0.0908,0.0918,0.3279
s053,1,42,0.1375,0.1092,0.0475,0.2287,0.3435,0.1891,0.1267,0.1114,0.0588,0.2135
s053,1,43,0.0836,0.1733,0.0481,0.2376,0.3701,0.2398,0.1251,0.0671,0.0802,0.2125
s053,1,44,0.1827,0.1425,0.0472,0.2054,0.285,0.2161,0.0629,0.1513,0.0952,0.252
s053,1,45,0.0778,0.1614,0.0493,0.2439,0.43,0.1831,0.1415,0.0505,0.0828,0.2505
s053,1,46,0.232,0.1081,0.0908,0.7745,0.3168,0.2097,0.1251,0.0714,0.0657,0.2344
s053,1,47,0.1431,0.1431,0.0375,0.2397,0.3284,0.2806,0.1108,0.1066,0.0717,0.2202
s053,1,48,0.2062,0.0942,0.0665,0.6158,0.3598,0.3068,0.1126,0.0634,0.0868,0.3728
s053,1,49,0.1922,0.1731,0.0636,0.3115,0.3949,0.2557,0.1196,0.0595,0.0878,0.4089
s053,1,50,0.1368,0.1307,0.0335,0.1957,0.3366,0.2904,0.1173,0.0798,0.0794,0.2578
s053,2,1,0.1748,0.0974,0.1016,1.1646,0.4007,0.2322,0.1178,0.0523,0.11,0.2739
s053,2,2,0.1086,0.1227,0.0409,0.2716,0.3224,0.1784,0.104,0.0847,0.0812,0.2233
s053,2,3,0.1555,0.094,0.0567,0.2843,0.3706,0.5637,0.1593,0.0637,0.0891,0.266
s053,2,4,0.1719,0.09,0.0657,0.2456,0.4375,0.1707,0.1423,0.0568,0.0812,0.2151
s053,2,5,0.158,0.0869,0.0715,0.2347,0.2984,0.2554,0.1476,0.0657,0.0688,0.236
s053,2,6,0.1405,0.0913,0.0813,0.2347,0.3008,0.1678,0.1354,0.1006,0.0844,0.1803
s053,2,7,0.1495,0.0855,0.1022,0.2155,0.2905,0.21,0.06,0.1335,0.0789,0.4699
s053,2,8,0.1031,0.1101,0.0312,0.2661,0.5091,0.2504,0.1481,0.0668,0.0607,0.2075
s053,2,9,0.2117,0.1341,0.0602,0.3576,0.3063,0.177,0.1415,0.1035,0.1187,0.2813
s053,2,10,0.1484,0.0942,0.0565,0.2506,0.3127,0.1941,0.1312,0.0695,0.0765,0.1937
s053,2,11,0.1065,0.151,0.0733,0.6105,0.6352,0.2214,0.117,0.0789,0.0738,0.2188
s053,2,12,0.1345,0.1482,0.0889,0.2703,0.3253,0.2873,0.1724,0.0872,0.1065,0.2676
s053,2,13,0.2162,0.1628,0.066,0.2679,0.3744,0.2099,0.149,0.1122,0.0641,0.2637
s053,2,14,0.1608,0.1349,0.0396,0.2342,0.2948,0.2336,0.1286,0.0769,0.0704,0.2173
s053,2,15,0.154,0.1143,0.0594,0.2364,0.337,0.2899,0.0903,0.1098,0.0767,0.242
s053,2,16,0.0936,0.1586,0.0385,0.1963,0.2843,0.4626,0.1468,0.0974,0.0754,0.2407
s053,2,17,1.2196,0.1217,0.0903,0.6029,0.3142,0.2092,0.1399,0.0441,0.0741,0.2025
s053,2,18,0.0625,0.1712,0.4202,0.3246,0.3188,0.2132,0.1237,0.0603,0.0728,0.2075
s053,2,19,0.1095,0.162,0.0736,0.2574,0.3034,0.1884,0.164,0.0254,0.0844,0.2199
s053,2,20,0.1205,0.1399,0.0267,0.239,0.2748,0.3901,0.2043,0.0666,0.0704,0.2307
s053,2,21,0.1157,0.1477,0.028,0.203,0.3039,0.2158,0.1439,0.065,0.0862,0.2209
s053,2,22,0.2069,0.0921,0.0652,0.2211,0.2507,0.2113,0.133,0.0413,0.0327,0.5909
s053,2,23,0.1624,0.1031,0.0422,0.2084,0.2672,0.2417,0.0813,0.1174,0.1079,0.2893
s053,2,24,0.0894,0.1357,0.014,0.3083,0.2974,0.214,0.1355,0.0024,0.1076,0.2729
s053,2,25,0.2141,0.1032,0.0813,0.4547,0.3222,0.3777,0.1755,0.0473,0.0746,0.2305
s053,2,26,0.0981,0.1345,-0.0077,0.2216,0.2549,0.2207,0.0376,0.1079,0.1005,0.2412
s053,2,27,0.1176,0.137,0.029,0.1994,0.2728,0.2029,0.0987,0.1441,0.0831,0.2304
s053,2,28,0.1266,0.142,0.0697,0.2386,0.3039,0.3611,0.1486,0.1206,0.1147,0.238
s053,2,29,0.0915,0.1393,0.0557,0.2632,0.3377,0.3505,0.137,0.0736,0.0828,0.2085
s053,2,30,0.1442,0.1105,0.067,0.2097,0.2543,0.335,0.0041,0.2728,0.0767,0.2114
s053,2,31,0.1131,0.1261,0.0528,0.1817,0.3039,0.2914,0.1423,0.0565,0.0773,0.2059
s053,2,32,0.1957,0.1359,0.0889,0.2461,0.4361,0.2487,0.1165,0.0945,0.0849,0.2017
s053,2,33,0.1007,0.1425,0.0596,0.2384,0.2504,0.2213,0.1615,0.0333,0.0641,0.2217
s053,2,34,0.1556,0.1001,0.0225,0.1949,0.2871,0.2393,0.1146,0.0489,0.0596,0.166
s053,2,35,0.1506,0.0934,0.1082,0.2651,0.2802,0.3229,0.0233,0.1773,0.1036,0.2549
s053,2,36,0.1233,0.1146,0.0166,0.1696,0.2565,0.2809,0.1118,0.0747,0.0464,0.1898
s053,2,37,0.1474,0.1214,0.0322,0.1591,0.2694,0.3002,0.0974,0.0982,0.0833,0.2122
s053,2,38,0.1321,0.1546,0.0528,0.3458,0.3242,0.2324,0.1024,0.2938,0.164,0.3011
s053,2,39,0.1495,0.1346,0.0304,0.1875,0.3045,0.297,0.1254,0.0837,0.0585,0.2507
s053,2,40,0.1081,0.1333,0.024,0.1922,0.2858,0.255,0.1231,0.0663,0.0725,0.1945
s053,2,41,0.1925,0.086,0.0586,0.232,0.2765,0.2905,0.1452,0.0655,0.0543,0.1764
s053,2,42,0.1063,0.1456,0.0082,0.1701,0.2475,0.2406,0.133,0.061,0.052,0.1817
s053,2,43,0.4401,0.0858,0.0887,0.356,0.8327,0.3493,0.1229,0.1114,0.0612,0.207
s053,2,44,0.2173,0.1161,0.1,0.2688,0.3243,0.3213,0.1168,0.0959,0.0672,0.2731
s053,2,45,0.223,0.114,0.0372,0.2255,0.253,0.4236,0.1122,0.1027,0.0446,0.2228
s053,2,46,0.1224,0.137,0.0475,0.2163,0.2908,0.2479,0.1375,0.0597,0.0443,0.2001
s053,2,47,0.1166,0.1504,0.0153,0.196,0.2684,0.369,0.1432,0.0497,0.0636,0.2088
s053,2,48,0.1331,0.1241,0.0776,0.5931,0.7341,0.3137,0.1249,0.0531,0.0614,0.1996
s053,2,49,0.1158,0.1349,-0.0132,0.1627,0.2525,0.2987,0.0742,0.0972,0.0588,0.1946
s053,2,50,0.1646,0.0987,0.0222,0.1849,0.2783,0.3437,0.1135,0.0594,0.0667,0.2249
s053,3,1,0.1347,0.0853,0.0533,0.2743,0.3773,0.2169,0.1075,0.0882,0.0717,0.1631
s053,3,2,0.1426,0.0826,0.0546,0.201,0.2485,0.186,0.0729,0.109,0.0947,0.1597
s053,3,3,0.1131,0.1058,0.0544,0.1957,0.2546,0.1927,0.068,0.1021,0.0725,0.16
s053,3,4,0.1063,0.1261,0.0591,0.2585,0.3111,0.31,0.0246,0.1149,0.0999,0.2293
s053,3,5,0.1041,0.114,0.0301,0.1783,0.2884,0.2011,0.0724,0.084,0.0833,0.2151
s053,3,6,0.0817,0.148,0.2247,0.6746,0.3646,0.2239,0.065,0.08,0.0836,0.1869
s053,3,7,0.3501,0.1385,0.1662,0.4884,0.3245,0.3168,0.1515,0.0776,0.1081,0.3483
s053,3,8,0.2515,0.0953,0.0628,0.2432,0.324,0.2611,0.1486,0.0716,0.101,0.291
s053,3,9,0.115,0.1251,0.0393,0.1955,0.2518,0.2258,0.1331,0.0903,0.1021,0.2175
s053,3,10,0.1542,0.1114,0.0588,0.1746,0.4455,0.264,0.1288,0.0437,0.1221,0.2019
s053,3,11,0.2494,0.1137,0.1129,0.4705,0.3007,0.267,0.1088,0.0679,0.077,0.2545
s053,3,12,0.1759,0.1148,0.0399,0.2134,0.3239,0.2939,0.1321,0.0769,0.0723,0.1917
s053,3,13,0.0957,0.1111,0.0272,0.19,0.4073,0.287,0.1449,0.0663,0.1013,0.237
s053,3,14,0.1142,0.1311,0.0214,0.274,0.2838,0.2608,0.1475,0.07,0.0767,0.2206
s053,3,15,0.0907,0.1668,0.0056,0.178,0.2805,0.3021,0.1528,0.1053,0.0984,0.1999
s053,3,16,0.0511,0.175,-0.0254,0.2203,0.3234,0.3347,0.1313,0.0892,0.0986,0.1904
s053,3,17,0.0847,0.1493,0.0045,0.2034,0.4849,0.262,0.1307,0.0766,0.0625,0.1958
s053,3,18,0.0865,0.1554,0.0446,0.1807,0.2485,0.2103,0.1615,0.0256,0.0812,0.1813
s053,3,19,0.0752,0.1454,0.0193,0.1683,0.2412,0.2221,0.1162,0.0771,0.0596,0.1719
s053,3,20,0.193,0.1121,0.0393,0.8911,0.3648,0.219,0.1218,0.0721,0.0583,0.1687
s053,3,21,0.0783,0.1555,0.0235,0.1794,0.3827,0.2203,0.1376,0.0534,0.0625,0.174
s053,3,22,0.0783,0.1826,0.0032,0.1738,0.2934,0.216,0.1415,0.0584,0.0614,0.174
s053,3,23,0.1469,0.1316,0.0472,0.2851,0.3071,0.2185,0.1599,0.0739,0.0833,0.2534
s053,3,24,0.1107,0.1141,0.0306,0.2068,0.2873,0.2517,0.127,0.0855,0.0588,0.6239
s053,3,25,0.1833,0.1253,0.0633,0.1867,0.311,0.2342,0.1297,0.0755,0.0575,0.1848
s053,3,26,0.1047,0.141,0.024,0.1793,0.2622,0.2566,0.1677,0.0779,0.0541,0.1782
s053,3,27,0.11,0.1486,0.0573,0.2165,0.3079,0.2402,0.1264,0.0793,0.0556,0.1714
s053,3,28,0.0938,0.1422,0.0087,0.1633,0.3137,0.2761,0.1273,0.0695,0.0646,0.1735
s053,3,29,0.1274,0.133,0.0715,0.2418,0.5948,0.2037,0.111,0.0832,0.0567,0.1813
s053,3,30,0.0574,0.1607,0.0148,0.1804,0.2815,0.2436,0.1497,0.0579,0.0464,0.1948
s053,3,31,0.2225,0.1096,0.058,0.1715,0.383,0.2348,0.1357,0.0471,0.0775,0.2117
s053,3,32,0.0897,0.1425,-0.0066,0.1955,0.5893,0.3197,0.1196,0.0961,0.0469,0.1822
s053,3,33,0.3465,0.105,0.0889,0.4425,0.3503,0.252,0.1189,0.0951,0.0477,0.1919
s053,3,34,0.1566,0.2256,0.0525,0.4333,0.3629,0.2828,0.1059,0.0721,0.0214,0.3237
s053,3,35,0.092,0.1433,0.0032,0.7229,0.3438,0.2335,0.1322,0.0632,0.0572,0.2033
s053,3,36,0.0696,0.1689,-0.0045,0.2305,0.2952,0.2749,0.1386,0.0897,0.3204,0.2737
s053,3,37,0.0614,0.2029,0.0348,0.1989,0.3029,0.2311,0.1317,0.0837,0.0535,0.1724
s053,3,38,0.1062,0.1349,0.0531,0.2274,0.3269,0.2258,0.1304,0.0628,0.0823,0.2082
s053,3,39,0.1643,0.1167,0.0441,0.2163,0.2802,0.1958,0.1634,0.0976,0.1627,0.382
s053,3,40,0.4082,0.0797,0.1105,0.5124,0.5286,0.239,0.092,0.0871,0.0403,0.544
s053,3,41,0.5031,0.1045,0.0906,0.212,0.2673,0.2232,0.1175,0.0479,0.0775,0.2407
s053,3,42,0.1299,0.1314,0.0298,0.1907,0.305,0.2742,0.0742,0.0782,0.0944,0.1954
s053,3,43,0.0978,0.1325,0.047,0.1754,0.2741,0.2963,0.1265,0.089,0.0815,0.2098
s053,3,44,0.1445,0.1395,0.0641,0.2157,0.3066,0.2844,0.1417,0.0903,0.0836,0.2362
s053,3,45,0.0897,0.1723,0.0209,0.1907,0.2796,0.3262,0.0937,0.1364,0.0599,0.2486
s053,3,46,0.1033,0.1496,0.0235,0.6647,0.2883,0.345,0.1035,0.1265,0.0852,0.2152
s053,3,47,0.0841,0.1757,0.0425,0.1959,0.2847,0.2235,0.1175,0.0934,0.0604,0.1776
s053,3,48,0.1405,0.1367,0.0438,0.2493,0.3767,0.3316,0.0275,0.2464,0.1094,0.2562
s053,3,49,0.1197,0.132,0.005,0.1702,0.3003,0.2403,0.1331,0.0431,0.0715,0.5685
s053,3,50,0.1927,0.1037,0.0586,0.1913,0.2836,0.3171,0.1033,0.0829,0.0583,0.1964
s053,4,1,0.1503,0.103,0.0304,0.1952,0.2752,0.1863,0.1352,0.0713,0.0583,0.16
s053,4,2,0.0709,0.1325,0.0385,0.1638,0.2641,0.2414,0.1193,0.06,0.0504,0.1453
s053,4,3,0.0736,0.138,0.0111,0.9378,0.3044,0.2354,0.079,0.0992,0.0662,0.1753
s053,4,4,0.0714,0.142,-0.0053,0.1918,0.2601,0.1874,0.1093,0.105,0.0446,0.1745
s053,4,5,0.088,0.122,-0.0101,0.7032,0.3406,0.2077,0.1426,0.0576,0.0491,0.1798
s053,4,6,0.0793,0.1497,0.0143,0.1799,0.3672,0.2242,0.1283,0.0652,0.068,0.1732
s053,4,7,0.1703,0.0824,0.0517,0.556,0.3084,0.1991,0.1228,0.0439,0.0709,0.2011
s053,4,8,0.1484,0.0699,0.0438,0.1806,0.2456,0.1639,0.0958,0.0876,0.0778,0.1929
s053,4,9,0.1007,0.1452,-0.0037,0.1612,0.2694,0.1928,0.1323,0.0819,0.0496,0.2344
s053,4,10,0.2927,0.0892,0.0272,0.1957,0.2865,0.1913,0.1486,0.0396,0.0541,0.1972
s053,4,11,0.1152,0.1274,0.029,0.1944,0.5742,0.2899,0.1381,0.0467,0.063,0.2534
s053,4,12,0.1291,0.1156,0.0082,0.1981,0.6275,0.2295,0.1334,0.0676,0.0498,0.1742
s053,4,13,0.3093,0.1227,0.1029,0.2184,0.3052,0.2131,0.1682,0.0549,0.0546,0.2188
s053,4,14,0.1023,0.1435,0.0534,0.825,0.3081,0.1974,0.1624,0.0869,0.0251,0.1972
s053,4,15,0.0986,0.1522,0.0584,0.1992,0.2768,0.262,0.1436,0.0914,0.0261,0.174
s053,4,16,0.1092,0.1494,0.0786,0.1907,0.2704,0.2198,0.1421,0.0613,0.0338,0.1724
s053,4,17,0.0801,0.1576,0.0449,0.2144,0.3487,0.2216,0.1495,0.0916,0.0517,0.1974
s053,4,18,0.0751,0.1967,0.0085,0.2236,0.2625,0.2285,0.1616,0.0407,0.0599,0.1731
s053,4,19,0.0815,0.1499,0.9592,0.3167,0.3719,0.2685,0.1186,0.0726,0.0643,0.1874
s053,4,20,0.1501,0.1198,0.0589,0.1802,0.3245,0.2196,0.109,0.0705,0.0491,0.188
s053,4,21,0.0865,0.1285,0.0372,0.2569,0.3928,0.2007,0.1504,0.0523,0.0538,0.1988
s053,4,22,0.1149,0.132,0.0396,0.2068,0.306,0.2459,0.1281,0.0562,0.0609,0.1782
s053,4,23,0.0757,0.1736,0.037,0.1904,0.2888,0.2795,0.1125,0.0885,0.0443,0.1737
s053,4,24,0.0862,0.1383,0.0285,0.2013,0.3092,0.2693,0.1135,0.0563,0.0746,0.1872
s053,4,25,0.0825,0.1396,0.0438,0.201,0.2852,0.1886,0.1605,0.0679,0.0778,0.1879
s053,4,26,0.1163,0.1462,0.0399,0.1667,0.2499,0.2521,0.0737,0.0742,0.0733,0.1627
s053,4,27,0.16,0.1477,0.0494,0.2207,0.3317,0.2242,0.1666,0.0513,0.063,0.2041
s053,4,28,0.1519,0.1161,0.0779,0.3566,0.4706,0.2778,0.1051,0.061,0.0348,0.2035
s053,4,29,0.1081,0.137,0.0393,0.2266,0.2857,0.2058,0.1124,0.0571,0.0741,0.159
s053,4,30,0.1062,0.143,0.2203,0.2569,0.3081,0.277,0.1392,0.0465,0.6794,0.2341
s053,4,31,0.0643,0.181,0.0119,0.1984,0.2485,0.2314,0.1408,0.037,0.0514,0.1643
s053,4,32,0.093,0.1635,0.0451,0.1992,0.2654,0.2211,0.1297,0.0626,0.0369,0.1698
s053,4,33,0.068,0.1493,0.0174,0.1678,0.2895,0.2064,0.1497,0.0689,0.0269,0.1824
s053,4,34,0.2742,0.0882,0.0562,0.6079,0.2559,0.228,0.1346,0.0375,0.0498,0.241
s053,4,35,0.1516,0.103,0.0443,0.1744,0.258,0.2335,0.099,0.0803,0.043,0.1819
s053,4,36,0.148,0.1275,0.0362,0.1678,0.3957,0.2393,0.1369,0.0409,0.0525,0.1626
s053,4,37,0.0762,0.1583,0.024,0.1564,0.2865,0.2644,0.1198,0.0858,0.0657,0.1652
s053,4,38,0.0686,0.1789,0.0093,0.2004,0.3677,0.3011,0.0663,0.4803,0.1733,0.1959
s053,4,39,0.1173,0.1217,0.0438,0.2155,0.2417,0.2344,0.1067,0.0806,0.0535,0.155
s053,4,40,0.0678,0.1438,0.0472,0.1939,0.2385,0.1987,0.1094,0.0969,0.0636,0.1842
s053,4,41,0.1025,0.1334,0.0464,0.1838,0.2353,0.1984,0.156,0.0497,0.052,0.1685
s053,4,42,0.0923,0.148,0.0451,0.4235,0.2767,0.2258,0.1332,0.0423,0.0517,0.1523
s053,4,43,0.1342,0.1596,0.0583,0.3083,0.3049,0.2261,0.1394,0.0626,0.0462,0.1848
s053,4,44,0.2365,0.1043,0.0404,0.1958,0.3227,0.1941,0.1215,0.0515,0.0335,0.1759
s053,4,45,0.1099,0.1467,0.0493,0.2118,0.2929,0.2095,0.0885,0.1012,0.0361,0.189
s053,4,46,0.125,0.1272,0.1335,0.5026,0.2646,0.2424,0.0882,0.1022,0.052,0.1795
s053,4,47,0.1131,0.1214,0.0599,0.1498,0.2457,0.1781,0.0994,0.0971,0.0393,0.1771
s053,4,48,0.1002,0.1583,0.3927,0.2021,0.5384,0.3279,0.1096,0.1074,0.0564,0.1787
s053,4,49,0.1197,0.1217,0.0589,0.1582,0.2301,0.3941,0.1138,0.085,0.0556,0.1793
s053,4,50,0.0912,0.1625,0.0639,0.1825,0.2525,0.1957,0.1132,0.108,0.0509,0.1795
s053,5,1,0.1519,0.1293,0.0317,0.1886,0.3625,0.2175,0.0835,0.0845,0.0688,0.2393
s053,5,2,0.1769,0.109,0.0604,0.9866,0.321,0.232,0.0954,0.0834,0.0636,0.2491
s053,5,3,0.0962,0.1034,0.0238,0.1852,0.348,0.23,0.0861,0.0893,0.072,0.1764
s053,5,4,0.1361,0.1169,0.0203,0.2062,0.3369,0.2461,0.1278,0.0621,0.0572,0.1896
s053,5,5,0.1007,0.1251,0.014,0.2165,0.2857,0.2554,0.0945,0.0699,0.0767,0.1814
s053,5,6,0.1224,0.1242,0.0222,0.1954,0.3839,0.2849,0.1082,0.0782,0.0609,0.1885
s053,5,7,0.0765,0.1272,0.0325,0.207,0.2974,0.201,0.1215,0.0547,0.0607,0.1637
s053,5,8,0.1938,0.094,0.0301,0.1477,0.4073,0.2266,0.1054,0.0858,0.0135,0.2647
s053,5,9,0.2758,0.1146,0.0335,0.1944,0.348,0.2866,0.0906,0.0671,0.0643,0.1996
s053,5,10,0.2078,0.6185,0.1137,0.3423,0.3221,0.2135,0.1101,0.0597,0.0617,0.184
s053,5,11,0.1205,0.1229,0.0238,0.1675,0.2728,0.2243,0.1312,0.0365,0.092,0.1676
s053,5,12,0.1005,0.1556,0.0029,0.1374,0.5671,0.2628,0.1183,0.056,0.0783,0.1584
s053,5,13,0.1059,0.1376,0.0185,0.1517,0.2886,0.4329,0.0911,0.108,0.0467,0.1874
s053,5,14,0.107,0.1145,0.0277,0.1748,0.2409,0.2487,0.0995,0.0615,0.044,0.1569
s053,5,15,0.0802,0.1312,0.0871,0.1849,0.3195,0.2739,0.1175,0.075,0.0496,0.1816
s053,5,16,0.0609,0.134,0.0749,0.2102,0.2777,0.3154,0.1429,0.0415,0.0707,0.1779
s053,5,17,0.0978,0.1449,0.0306,0.177,0.2478,0.3255,0.1016,0.0394,0.0451,0.1853
s053,5,18,0.1229,0.1114,0.0805,0.1978,0.521,0.3243,0.0829,0.1054,0.0488,0.2012
s053,5,19,0.069,0.1647,0.037,0.1775,0.2596,0.2942,0.0872,0.1006,0.073,0.219
s053,5,20,0.1152,0.1536,0.0166,0.2157,0.3168,0.2664,0.1484,0.0296,0.0361,0.2288
s053,5,21,0.1283,0.1281,0.0172,0.173,0.3311,0.2248,0.1166,0.0407,0.0427,0.151
s053,5,22,0.0986,0.128,0.0821,0.1957,0.2978,0.2353,0.0561,0.105,0.0723,0.1637
s053,5,23,0.1305,0.1465,0.0227,0.1725,0.4059,0.285,0.1001,0.0618,0.062,0.1656
s053,5,24,0.0949,0.1755,0.0385,0.215,0.2786,0.2181,0.117,0.0309,0.0873,0.1653
s053,5,25,0.1108,0.133,0.013,0.1498,0.4914,0.2367,0.136,0.0259,0.0601,0.1637
s053,5,26,0.1379,0.1182,0.0368,0.2434,0.4277,0.3087,0.2096,0.0937,0.0883,0.2565
s053,5,27,0.1255,0.1248,0.038,0.2115,0.3482,0.235,0.1257,0.0605,0.0403,0.3936
s053,5,28,0.0859,0.1636,0.0248,0.1986,0.3044,0.273,0.133,0.0832,0.0549,0.2372
s053,5,29,0.1368,0.1277,0.0459,0.6665,0.291,0.296,0.0956,0.1098,0.0316,0.1935
s053,5,30,0.2484,0.1464,0.0786,0.2514,0.3285,0.2538,0.1447,0.1038,0.0767,0.2689
s053,5,31,0.1366,0.1226,0.0652,0.2208,0.3319,0.2485,0.1276,0.1127,0.0583,0.1908
s053,5,32,0.1196,0.1658,0.0615,0.2461,0.3086,0.3166,0.1144,0.0779,0.0667,0.1867
s053,5,33,0.3459,0.1217,0.1018,0.2527,0.2884,0.2683,0.1263,0.089,0.0541,0.18
s053,5,34,0.1479,0.113,0.0625,0.6506,0.2815,0.2859,0.1484,0.0735,0.0427,0.1524
s053,5,35,0.0872,0.1396,0.0389,0.2031,0.3487,0.3696,0.1298,0.1349,0.0562,0.2254
s053,5,36,0.0846,0.1462,0.0283,0.1933,0.4733,0.2783,0.1078,0.0966,0.0456,0.1951
s053,5,37,0.1052,0.1206,0.0406,0.2174,0.4239,0.3177,0.098,0.1338,0.0551,0.1971
s053,5,38,0.0949,0.161,0.0261,0.1881,0.3637,0.2937,0.1075,0.0911,0.0578,0.1811
s053,5,39,0.0873,0.1272,0.0246,0.1891,0.2667,0.2567,0.0998,0.1246,0.0483,0.1689
s053,5,40,0.0767,0.1366,-0.0074,0.378,0.31,0.3023,0.0677,0.1161,0.0496,0.1898
s053,5,41,0.0962,0.1386,0.0225,0.1986,0.377,0.2483,0.0962,0.0847,0.0343,0.1681
s053,5,42,0.0901,0.1401,0.047,0.1704,0.2648,0.2171,0.1431,0.0515,0.0941,0.203
s053,5,43,0.0875,0.1718,0.0399,0.2062,0.2647,0.1847,0.151,0.051,0.0433,0.1566
s053,5,44,0.1189,0.1639,0.0513,0.1827,0.2556,0.2279,0.1101,0.1119,0.0686,0.1687
s053,5,45,0.1192,0.158,0.0428,0.1883,0.2858,0.2509,0.1157,0.0488,0.052,0.1713
s053,5,46,0.1429,0.1314,0.0441,0.2012,0.3596,0.3229,0.122,0.0486,0.0367,0.168
s053,5,47,0.117,0.1546,0.0438,0.1844,0.2973,0.3052,0.0785,0.1074,0.0164,0.1853
s053,5,48,0.1202,0.1338,0.004,0.1657,0.2741,0.2322,0.1296,0.0397,0.0538,0.1637
s053,5,49,0.081,0.1393,0.0356,0.1894,0.2285,0.2398,0.1262,0.0895,0.0527,0.1552
s053,5,50,0.0717,0.1599,0.0343,0.1978,0.4493,0.2677,0.0864,0.1631,0.0654,0.1505
s053,6,1,0.1638,0.1132,0.0449,0.2237,0.286,0.2544,0.0716,0.0811,0.073,0.1605
s053,6,2,0.082,0.141,-0.0021,0.1852,0.2319,0.2319,0.0737,0.0879,0.0549,0.1608
s053,6,3,0.054,0.1381,-0.0045,0.7175,0.2262,0.2526,0.0888,0.0691,0.0609,0.1497
s053,6,4,0.0986,0.1237,0.0127,0.1859,0.2565,0.2143,0.1417,0.0365,0.0728,0.1669
s053,6,5,0.0814,0.133,0.0201,0.167,0.2539,0.2834,0.0267,0.1396,0.0643,0.1711
s053,6,6,0.1034,0.123,0.0333,0.1867,0.2945,0.2826,0.0362,0.1141,0.0575,0.1708
s053,6,7,0.1302,0.1147,0.0193,0.1722,0.9391,0.3227,0.1107,0.0777,0.0567,0.17
s053,6,8,0.117,0.1074,0.0428,0.1509,0.2478,0.191,0.0919,0.0626,0.0701,0.1431
s053,6,9,0.3686,0.0636,0.4199,0.2508,0.2382,0.2061,0.0747,0.0574,0.092,0.1777
s053,6,10,0.1033,0.1121,0.0348,0.1746,0.5415,0.2847,0.1099,0.0892,0.0744,0.3887
s053,6,11,0.1152,0.1663,0.0164,0.172,0.3727,0.2427,0.0838,0.0613,0.0775,0.5107
